Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
667136,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2019-20,12/01/2019,26.13,
667028,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2019-20,12/01/2019,23.04,
667430,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2019-20,12/01/2019,26.72,
667418,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2019-20,12/01/2019,28.11,
667646,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2019-20,12/01/2019,21.25,
669920,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2019-20,12/01/2019,7.45,
669744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2019-20,12/01/2019,7.65,
669819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2019-20,12/01/2019,7.34,
667574,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2019-20,12/01/2019,26.73,
669571,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2019-20,12/01/2019,8.59,
669878,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2019-20,12/01/2019,6.53,
667688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2019-20,12/01/2019,25.15,
669580,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2019-20,12/01/2019,7.82,
669565,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2019-20,12/01/2019,10.4,
667742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2019-20,12/01/2019,25.36,
669636,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2019-20,12/01/2019,7.16,
669932,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2019-20,12/01/2019,6.84,
669798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2019-20,12/01/2019,7.47,
669577,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Winter 2019-20,12/01/2019,7.54,
669872,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2019-20,12/01/2019,7.26,
669753,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2019-20,12/01/2019,8.31,
669606,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2019-20,12/01/2019,10.03,
667214,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2019-20,12/01/2019,30.06,
667736,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2019-20,12/01/2019,20.92,
669562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2019-20,12/01/2019,12.55,
669929,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2019-20,12/01/2019,7.41,
667208,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2019-20,12/01/2019,31.63,
667202,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,34.16,
669843,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2019-20,12/01/2019,7.55,
669917,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2019-20,12/01/2019,6.97,
667748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2019-20,12/01/2019,22.52,
667220,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2019-20,12/01/2019,32.12,
667190,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2019-20,12/01/2019,29.8,
669828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2019-20,12/01/2019,7.28,
669774,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2019-20,12/01/2019,7.87,
667778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2019-20,12/01/2019,28.09,
667604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2019-20,12/01/2019,24.69,
667616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2019-20,12/01/2019,25.45,
667070,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2019-20,12/01/2019,22.59,
667556,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2019-20,12/01/2019,28.15,
667040,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2019-20,12/01/2019,29.31,
669568,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2019-20,12/01/2019,7.87,
667436,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2019-20,12/01/2019,22.92,
667352,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2019-20,12/01/2019,25.5,
669705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2019-20,12/01/2019,6.68,
667400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2019-20,12/01/2019,24.61,
669669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Winter 2019-20,12/01/2019,8.29,
667316,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2019-20,12/01/2019,21.91,
669651,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2019-20,12/01/2019,8.24,
669690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2019-20,12/01/2019,7.4,
669759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2019-20,12/01/2019,10.31,
669780,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2019-20,12/01/2019,7.56,
669792,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,7.56,
667532,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,12/01/2019,29.78,
667094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2019-20,12/01/2019,25.29,
667082,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2019-20,12/01/2019,24.76,
667670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2019-20,12/01/2019,29,
667148,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,23.75,
667544,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2019-20,12/01/2019,36.18,
667256,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2019-20,12/01/2019,22.53,
669884,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2019-20,12/01/2019,8.68,
667244,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2019-20,12/01/2019,19.92,
669708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2019-20,12/01/2019,6.66,
669702,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2019-20,12/01/2019,7.28,
667328,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2019-20,12/01/2019,22.22,
667412,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2019-20,12/01/2019,26.76,
667334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2019-20,12/01/2019,29.27,
667388,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,22.1,
669831,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2019-20,12/01/2019,6.68,
669738,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2019-20,12/01/2019,7.63,
669600,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,12/01/2019,9.95,
669947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2019-20,12/01/2019,7.71,
669899,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2019-20,12/01/2019,8.16,
667058,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,21.27,
667610,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2019-20,12/01/2019,25.84,
667700,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2019-20,12/01/2019,26.6,
667598,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2019-20,12/01/2019,25.34,
667520,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2019-20,12/01/2019,32.25,
669699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2019-20,12/01/2019,8.59,
669693,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/01/2019,7.81,
669660,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2019-20,12/01/2019,7.83,
669863,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2019-20,12/01/2019,6.78,
669609,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Winter 2019-20,12/01/2019,7.43,
667550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2019-20,12/01/2019,32.57,
669612,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2019-20,12/01/2019,7.28,
669684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2019-20,12/01/2019,7.49,
667514,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2019-20,12/01/2019,22.98,
669666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2019-20,12/01/2019,7.35,
667652,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2019-20,12/01/2019,22.5,
667568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2019-20,12/01/2019,26.17,
669672,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,6.98,
669837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.37,
669825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2019-20,12/01/2019,7.37,
669849,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2019-20,12/01/2019,7.62,
669801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2019-20,12/01/2019,7.49,
669813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2019-20,12/01/2019,8.55,
669804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2019-20,12/01/2019,8.17,
669854,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2019-20,12/01/2019,7.13,
669890,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2019-20,12/01/2019,8.07,
669589,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2019-20,12/01/2019,7.52,
669783,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2019-20,12/01/2019,7.35,
669583,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2019-20,12/01/2019,7.33,
667034,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2019-20,12/01/2019,25.56,
667364,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2019-20,12/01/2019,25.64,
667376,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2019-20,12/01/2019,22.86,
669678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2019-20,12/01/2019,6.85,
667808,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2019-20,12/01/2019,22.99,
667850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2019-20,12/01/2019,17.49,
667844,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2019-20,12/01/2019,20.17,
669923,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2019-20,12/01/2019,6.97,
667490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2019-20,12/01/2019,20.96,
667706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2019-20,12/01/2019,27.98,
667802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2019-20,12/01/2019,24.87,
667814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2019-20,12/01/2019,22.21,
667712,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2019-20,12/01/2019,27.43,
667664,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2019-20,12/01/2019,29.38,
667784,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2019-20,12/01/2019,25.71,
667718,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2019-20,12/01/2019,24.36,
667730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Winter 2019-20,12/01/2019,25.93,
669950,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2019-20,12/01/2019,7.89,
667478,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2019-20,12/01/2019,32.94,
667868,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Winter 2019-20,12/01/2019,15.11,
669905,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2019-20,12/01/2019,7.67,
669893,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2019-20,12/01/2019,7.33,
669642,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2019-20,12/01/2019,7.4,
669768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2019-20,12/01/2019,11.38,
669941,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2019-20,12/01/2019,8.14,
667502,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2019-20,12/01/2019,16.54,
667466,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2019-20,12/01/2019,17.57,
667298,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2019-20,12/01/2019,18.46,
669720,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2019-20,12/01/2019,7.24,
667292,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2019-20,12/01/2019,20.53,
669971,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2019-20,12/01/2019,7.15,
669789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,6.98,
667472,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2019-20,12/01/2019,31.84,
667196,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2019-20,12/01/2019,33.6,
667406,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2019-20,12/01/2019,26.6,
669615,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2019-20,12/01/2019,6.38,
669639,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2019-20,12/01/2019,7.45,
667484,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,30.71,
667154,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,22.1,
669726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Winter 2019-20,12/01/2019,6.12,
667280,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2019-20,12/01/2019,17.57,
669717,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2019-20,12/01/2019,6.95,
667454,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2019-20,12/01/2019,22.29,
667508,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2019-20,12/01/2019,25.27,
669747,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2019-20,12/01/2019,7.83,
669959,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2019-20,12/01/2019,7.71,
669633,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2019-20,12/01/2019,6.12,
669627,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2019-20,12/01/2019,11.26,
669630,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2019-20,12/01/2019,9.71,
667496,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2019-20,12/01/2019,21,
669711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.37,
669729,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2019-20,12/01/2019,7.16,
667166,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2019-20,12/01/2019,24.62,
669735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2019-20,12/01/2019,7.4,
667130,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2019-20,12/01/2019,25.64,
667274,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Winter 2019-20,12/01/2019,20.09,
669977,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2019-20,12/01/2019,7.43,
669935,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2019-20,12/01/2019,7.94,
669648,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Winter 2019-20,12/01/2019,7.82,
669965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2019-20,12/01/2019,7.62,
669911,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2019-20,12/01/2019,7.34,
669983,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2019-20,12/01/2019,5.95,
669624,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,10.18,
669618,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Winter 2019-20,12/01/2019,7.31,
667226,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2019-20,12/01/2019,27.62,
669723,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2019-20,12/01/2019,7.44,
667772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2019-20,12/01/2019,26.07,
667286,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2019-20,12/01/2019,21.89,
669968,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2019-20,12/01/2019,7.37,
667346,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/01/2019,27.58,
669938,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2019-20,12/01/2019,8.43,
669980,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2019-20,12/01/2019,6.89,
669663,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2019-20,12/01/2019,7.56,
669732,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2019-20,12/01/2019,7.45,
669795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2019-20,12/01/2019,6.85,
669881,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2019-20,12/01/2019,8.6,
669846,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Winter 2019-20,12/01/2019,9.13,
669741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2019-20,12/01/2019,7.7,
669860,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2019-20,12/01/2019,7.4,
669597,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,12/01/2019,10.55,
669902,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2019-20,12/01/2019,8.04,
669810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/01/2019,7.81,
669962,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2019-20,12/01/2019,7.19,
669914,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Winter 2019-20,12/01/2019,7.54,
669887,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Winter 2019-20,12/01/2019,7.99,
667268,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Winter 2019-20,12/01/2019,22.29,
667262,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2019-20,12/01/2019,23.92,
669822,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2019-20,12/01/2019,7.11,
667856,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2019-20,12/01/2019,21.69,
667862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2019-20,12/01/2019,18.24,
667526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2019-20,12/01/2019,31.53,
667088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2019-20,12/01/2019,25.81,
669834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2019-20,12/01/2019,6.66,
669908,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2019-20,12/01/2019,7.84,
667838,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2019-20,12/01/2019,22.29,
667826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2019-20,12/01/2019,23.38,
667634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2019-20,12/01/2019,21.19,
667238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2019-20,12/01/2019,22.92,
667622,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2019-20,12/01/2019,24.31,
667538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,12/01/2019,32.14,
667796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2019-20,12/01/2019,26.06,
667448,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2019-20,12/01/2019,23.92,
669645,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2019-20,12/01/2019,7.7,
